device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
1,,2023-05-11 15:39:23,100,49140,24552,24588,455
1,,2023-05-11 15:39:24,6,49140,24552,24588,455
1,,2023-05-11 15:39:25,97,49140,24552,24588,455
1,,2023-05-11 15:39:26,99,49140,24552,24588,455
1,,2023-05-11 15:39:27,100,49140,24552,24588,455
1,,2023-05-11 15:39:28,71,49140,24552,24588,455
1,,2023-05-11 15:39:29,23,49140,24552,24588,455
1,,2023-05-11 15:39:30,99,49140,24552,24588,455
1,,2023-05-11 15:39:31,99,49140,24552,24588,455
1,,2023-05-11 15:39:32,100,49140,24552,24588,455
1,,2023-05-11 15:39:33,2,49140,24552,24588,455
1,,2023-05-11 15:39:34,99,49140,24552,24588,455
1,,2023-05-11 15:39:35,97,49140,24552,24588,455
1,,2023-05-11 15:39:36,100,49140,24552,24588,455
1,,2023-05-11 15:39:37,49,49140,24552,24588,455
1,,2023-05-11 15:39:38,52,49140,24552,24588,455
1,,2023-05-11 15:39:39,100,49140,24552,24588,455
1,,2023-05-11 15:39:40,99,49140,30940,18200,455
1,,2023-05-11 15:39:41,100,49140,30940,18200,455
1,,2023-05-11 15:39:42,1,49140,28314,20826,455
1,,2023-05-11 15:39:43,99,49140,28314,20826,455
1,,2023-05-11 15:39:44,99,49140,28314,20826,455
1,,2023-05-11 15:39:45,100,49140,27916,21224,455
1,,2023-05-11 15:39:46,2,49140,27916,21224,455
1,,2023-05-11 15:39:47,100,49140,27110,22030,455
1,,2023-05-11 15:39:48,98,49140,26512,22628,455
1,,2023-05-11 15:39:49,100,49140,26512,22628,455
1,,2023-05-11 15:39:50,14,49140,25914,23226,455
1,,2023-05-11 15:39:51,99,49140,24502,24638,455
1,,2023-05-11 15:39:52,99,49140,24502,24638,455
1,,2023-05-11 15:39:53,100,49140,24502,24638,455
1,,2023-05-11 15:39:54,58,49140,24502,24638,455
1,,2023-05-11 15:39:55,38,49140,24502,24638,455
1,,2023-05-11 15:39:56,99,49140,24116,25024,455
1,,2023-05-11 15:39:57,99,49140,24116,25024,455
1,,2023-05-11 15:39:58,98,49140,24116,25024,455
1,,2023-05-11 15:39:59,7,49140,24116,25024,455
1,,2023-05-11 15:40:00,61,49140,24116,25024,455
1,,2023-05-11 15:40:01,98,49140,24116,25024,455
1,,2023-05-11 15:40:02,100,49140,24116,25024,455
1,,2023-05-11 15:40:03,98,49140,24116,25024,455
1,,2023-05-11 15:40:04,6,49140,24116,25024,455
1,,2023-05-11 15:40:05,99,49140,24116,25024,455
1,,2023-05-11 15:40:06,99,49140,24116,25024,455
1,,2023-05-11 15:40:07,100,49140,24116,25024,455
1,,2023-05-11 15:40:08,2,49140,24116,25024,455
1,,2023-05-11 15:40:09,100,49140,24116,25024,455
1,,2023-05-11 15:40:10,98,49140,24116,25024,455
1,,2023-05-11 15:40:11,100,49140,24116,25024,455
1,,2023-05-11 15:40:12,36,49140,24116,25024,455
1,,2023-05-11 15:40:13,64,49140,24116,25024,455
1,,2023-05-11 15:40:14,98,49140,24116,25024,455
1,,2023-05-11 15:40:15,100,49140,24116,25024,455
1,,2023-05-11 15:40:16,98,49140,24116,25024,455
1,,2023-05-11 15:40:17,8,49140,24116,25024,455
1,,2023-05-11 15:40:18,100,49140,24116,25024,455
1,,2023-05-11 15:40:19,99,49140,24116,25024,455
1,,2023-05-11 15:40:20,100,49140,24116,25024,455
1,,2023-05-11 15:40:21,2,49140,24116,25024,455
1,,2023-05-11 15:40:22,99,49140,24116,25024,455
1,,2023-05-11 15:40:23,99,49140,32500,16640,455
1,,2023-05-11 15:40:24,100,49140,30270,18870,455
1,,2023-05-11 15:40:25,2,49140,29872,19268,455
1,,2023-05-11 15:40:26,100,49140,28478,20662,455
1,,2023-05-11 15:40:27,96,49140,28478,20662,455
1,,2023-05-11 15:40:28,100,49140,28478,20662,455
1,,2023-05-11 15:40:29,37,49140,27678,21462,455
1,,2023-05-11 15:40:30,73,49140,25640,23500,455
1,,2023-05-11 15:40:31,99,49140,25042,24098,455
1,,2023-05-11 15:40:32,100,49140,25042,24098,455
1,,2023-05-11 15:40:33,66,49140,25042,24098,455
1,,2023-05-11 15:40:34,29,49140,25042,24098,455
1,,2023-05-11 15:40:35,99,49140,22808,26332,455
1,,2023-05-11 15:40:36,99,49140,22808,26332,455
1,,2023-05-11 15:40:37,100,49140,22808,26332,455
1,,2023-05-11 15:40:38,2,49140,22808,26332,455
1,,2023-05-11 15:40:39,100,49140,22808,26332,455
1,,2023-05-11 15:40:40,98,49140,22808,26332,455
1,,2023-05-11 15:40:41,100,49140,22808,26332,455
1,,2023-05-11 15:40:42,5,49140,22808,26332,455
1,,2023-05-11 15:40:43,100,49140,22808,26332,455
