device,context,time,gpu util (%),memory util (%),total memory (MB),free memory (MB),used memory (MB),memory reserved by torch (MB),cupy memory (MB)
0,,2023-06-01 11:36:57,0.99,0.48,49140,28888,20252,8558,0
0,,2023-06-01 11:36:58,0.07,0.01,49140,27658,21482,9788,0
0,,2023-06-01 11:36:59,1.00,0.51,49140,28812,20328,8634,0
0,,2023-06-01 11:37:00,0.56,0.32,49140,28814,20326,8632,0
0,,2023-06-01 11:37:02,1.00,0.51,49140,26454,22686,10992,0
0,,2023-06-01 11:37:03,1.00,0.51,49140,28622,20518,8824,0
0,,2023-06-01 11:37:04,1.00,0.50,49140,29964,19176,7482,0
0,,2023-06-01 11:37:05,1.00,0.51,49140,29854,19286,7592,0
0,,2023-06-01 11:37:06,1.00,0.50,49140,27936,21204,9510,0
0,,2023-06-01 11:37:07,1.00,0.50,49140,29882,19258,7564,0
0,,2023-06-01 11:37:08,1.00,0.47,49140,30070,19070,7376,0
0,,2023-06-01 11:37:09,1.00,0.51,49140,29400,19740,8046,0
0,,2023-06-01 11:37:11,1.00,0.51,49140,27964,21176,9482,0
0,,2023-06-01 11:37:12,1.00,0.51,49140,30044,19096,7402,0
0,,2023-06-01 11:37:13,1.00,0.51,49140,29966,19174,7480,0
0,,2023-06-01 11:37:14,1.00,0.51,49140,29968,19172,7702,0
0,,2023-06-01 11:37:15,1.00,0.49,49140,27896,21244,9550,0
0,,2023-06-01 11:37:16,1.00,0.50,49140,29938,19202,7508,0
0,,2023-06-01 11:37:18,0.99,0.51,49140,29964,19176,7482,0
0,,2023-06-01 11:37:19,1.00,0.51,49140,29490,19650,7956,0
0,,2023-06-01 11:37:20,1.00,0.51,49140,29966,19174,7480,0
0,,2023-06-01 11:37:21,1.00,0.51,49140,30466,18674,6980,0
0,,2023-06-01 11:37:22,0.95,0.47,49140,28128,21012,9318,0
0,,2023-06-01 11:37:23,0.12,0.07,49140,25786,23354,10832,137
0,,2023-06-01 11:37:24,0.16,0.01,49140,27080,22060,9538,0
0,,2023-06-01 11:37:26,1.00,0.51,49140,27082,22058,9536,0
0,,2023-06-01 11:37:27,0.20,0.08,49140,25268,23872,11350,0
0,,2023-06-01 11:37:28,1.00,0.51,49140,26974,22166,9644,0
0,,2023-06-01 11:37:29,0.41,0.19,49140,25598,23542,11020,0
0,,2023-06-01 11:37:30,1.00,0.50,49140,27088,22052,9530,0
0,,2023-06-01 11:37:31,0.88,0.49,49140,27878,21262,8740,0
0,,2023-06-01 11:37:33,1.00,0.50,49140,25002,24138,11616,0
0,,2023-06-01 11:37:34,1.00,0.47,49140,27072,22068,9546,0
0,,2023-06-01 11:37:35,0.00,0.00,49140,28568,20572,8050,0
0,,2023-06-01 11:37:36,1.00,0.51,49140,27510,21630,9108,0
0,,2023-06-01 11:37:37,0.44,0.23,49140,26772,22368,9846,0
0,,2023-06-01 11:37:38,1.00,0.51,49140,27844,21296,8774,0
0,,2023-06-01 11:37:39,0.12,0.06,49140,26716,22424,9902,0
0,,2023-06-01 11:37:40,1.00,0.50,49140,28462,20678,8156,0
0,,2023-06-01 11:37:41,1.00,0.51,49140,29110,20030,7920,0
0,,2023-06-01 11:37:43,0.90,0.41,49140,26266,22874,10352,0
0,,2023-06-01 11:37:44,1.00,0.51,49140,28304,20836,8314,0
0,,2023-06-01 11:37:45,0.03,0.00,49140,29800,19340,6818,0
0,,2023-06-01 11:37:46,1.00,0.51,49140,28744,20396,7874,0
0,,2023-06-01 11:37:47,0.43,0.23,49140,28004,21136,8614,0
0,,2023-06-01 11:37:48,1.00,0.51,49140,28598,20542,8020,0
0,,2023-06-01 11:37:49,1.00,0.51,49140,27494,21646,9124,0
0,,2023-06-01 11:37:50,0.61,0.30,49140,27006,22134,9612,0
0,,2023-06-01 11:37:51,0.12,0.02,49140,27854,21286,8764,0
0,,2023-06-01 11:37:52,1.00,0.51,49140,27268,21872,9350,0
0,,2023-06-01 11:37:54,0.10,0.01,49140,29094,20046,7524,0
0,,2023-06-01 11:37:55,1.00,0.51,49140,27372,21768,9246,0
0,,2023-06-01 11:37:56,1.00,0.51,49140,27082,22058,9536,0
0,,2023-06-01 11:37:57,0.31,0.14,49140,29036,20104,7582,0
0,,2023-06-01 11:37:58,1.00,0.51,49140,29016,20124,7602,0
0,,2023-06-01 11:37:59,1.00,0.49,49140,29128,20012,7490,0
0,,2023-06-01 11:38:00,0.20,0.06,49140,28386,20754,8232,0
0,,2023-06-01 11:38:02,1.00,0.50,49140,29474,19666,7144,0
0,,2023-06-01 11:38:03,0.05,0.00,49140,29628,19512,6990,0
0,,2023-06-01 11:38:04,1.00,0.51,49140,29272,19868,7346,0
0,,2023-06-01 11:38:05,1.00,0.51,49140,27192,21948,9426,0
0,,2023-06-01 11:38:06,0.30,0.14,49140,27452,21688,9166,0
0,,2023-06-01 11:38:07,1.00,0.51,49140,29016,20124,7602,0
0,,2023-06-01 11:38:08,1.00,0.51,49140,27094,22046,9524,0
0,,2023-06-01 11:38:09,0.72,0.28,49140,28900,20240,7718,0
0,,2023-06-01 11:38:10,0.95,0.47,49140,27990,21150,8628,0
0,,2023-06-01 11:38:12,0.28,0.13,49140,27600,21540,9018,0
0,,2023-06-01 11:38:13,1.00,0.51,49140,25896,23244,10722,0
0,,2023-06-01 11:38:14,0.49,0.23,49140,27924,21216,8694,0
0,,2023-06-01 11:38:15,1.00,0.46,49140,28336,20804,8282,0
0,,2023-06-01 11:38:16,0.85,0.47,49140,28546,20594,8072,0
0,,2023-06-01 11:38:17,1.00,0.51,49140,26814,22326,9804,0
0,,2023-06-01 11:38:18,1.00,0.51,49140,28276,20864,8342,0
0,,2023-06-01 11:38:19,0.85,0.40,49140,27258,21882,9360,0
0,,2023-06-01 11:38:21,1.00,0.51,49140,28500,20640,8118,0
0,,2023-06-01 11:38:22,0.97,0.50,49140,27582,21558,9036,0
0,,2023-06-01 11:38:23,1.00,0.51,49140,28244,20896,8374,0
0,,2023-06-01 11:38:24,1.00,0.51,49140,25612,23528,11006,0
0,,2023-06-01 11:38:25,1.00,0.50,49140,28132,21008,8486,0
0,,2023-06-01 11:38:26,0.94,0.45,49140,27582,21558,9036,0
0,,2023-06-01 11:38:28,1.00,0.51,49140,28244,20896,8374,0
0,,2023-06-01 11:38:29,1.00,0.51,49140,25612,23528,11006,0
0,,2023-06-01 11:38:30,0.95,0.50,49140,27684,21456,8934,0
0,,2023-06-01 11:38:31,0.81,0.37,49140,27582,21558,9036,0
0,,2023-06-01 11:38:32,1.00,0.51,49140,28244,20896,8374,0
0,,2023-06-01 11:38:33,0.87,0.40,49140,29248,19892,7370,0
0,,2023-06-01 11:38:35,1.00,0.51,49140,29248,19892,7370,0
0,,2023-06-01 11:38:36,1.00,0.51,49140,28018,21122,8600,0
0,,2023-06-01 11:38:37,0.17,0.04,49140,26936,22204,9682,0
0,,2023-06-01 11:38:38,1.00,0.51,49140,27694,21446,8924,0
0,,2023-06-01 11:38:39,0.06,0.00,49140,28430,20710,8188,0
0,,2023-06-01 11:38:40,1.00,0.50,49140,27878,21262,8740,0
0,,2023-06-01 11:38:41,1.00,0.51,49140,25994,23146,10624,0
0,,2023-06-01 11:38:42,0.19,0.11,49140,25996,23144,10622,0
0,,2023-06-01 11:38:44,1.00,0.51,49140,27330,21810,9288,0
0,,2023-06-01 11:38:45,0.82,0.38,49140,27324,21816,9294,0
0,,2023-06-01 11:38:46,0.84,0.46,49140,27968,21172,8650,0
0,,2023-06-01 11:38:47,1.00,0.51,49140,26528,22612,10090,0
0,,2023-06-01 11:38:48,0.32,0.14,49140,26780,22360,9838,0
0,,2023-06-01 11:38:49,1.00,0.51,49140,29160,19980,7458,0
0,,2023-06-01 11:38:50,1.00,0.51,49140,29276,19864,7342,0
0,,2023-06-01 11:38:51,0.66,0.32,49140,29726,19414,6892,0
0,,2023-06-01 11:38:53,1.00,0.51,49140,28388,20752,8230,0
0,,2023-06-01 11:38:54,0.25,0.07,49140,28746,20394,7872,0
0,,2023-06-01 11:38:55,1.00,0.51,49140,28696,20444,7922,0
0,,2023-06-01 11:38:56,1.00,0.51,49140,27592,21548,9026,0
0,,2023-06-01 11:38:57,0.14,0.01,49140,27718,21422,8900,0
0,,2023-06-01 11:38:58,1.00,0.51,49140,27200,21940,9418,0
0,,2023-06-01 11:38:59,0.06,0.00,49140,25922,23218,10696,0
0,,2023-06-01 11:39:00,1.00,0.51,49140,27132,22008,9486,0
0,,2023-06-01 11:39:02,1.00,0.52,49140,26936,22204,9682,0
0,,2023-06-01 11:39:03,0.65,0.32,49140,26252,22888,10366,0
0,,2023-06-01 11:39:04,1.00,0.51,49140,26254,22886,10364,0
0,,2023-06-01 11:39:05,0.27,0.10,49140,26310,22830,10308,0
0,,2023-06-01 11:39:06,1.00,0.51,49140,28718,20422,7900,0
0,,2023-06-01 11:39:07,1.00,0.51,49140,29278,19862,7340,0
0,,2023-06-01 11:39:08,0.33,0.16,49140,29530,19610,7088,0
0,,2023-06-01 11:39:09,1.00,0.51,49140,28298,20842,8320,0
0,,2023-06-01 11:39:10,0.08,0.00,49140,28746,20394,7872,0
0,,2023-06-01 11:39:12,1.00,0.51,49140,29040,20100,7578,0
0,,2023-06-01 11:39:13,1.00,0.49,49140,28886,20254,7732,0
0,,2023-06-01 11:39:14,0.14,0.06,49140,29334,19806,7284,0
0,,2023-06-01 11:39:15,1.00,0.50,49140,27742,21398,8878,0
0,,2023-06-01 11:39:16,1.00,0.51,49140,27916,21224,8702,0
0,,2023-06-01 11:39:17,0.22,0.06,49140,26840,22300,9778,0
0,,2023-06-01 11:39:18,1.00,0.52,49140,27878,21262,8740,0
0,,2023-06-01 11:39:19,0.08,0.00,49140,28132,21008,8486,0
0,,2023-06-01 11:39:21,1.00,0.51,49140,27192,21948,9426,0
0,,2023-06-01 11:39:22,0.06,0.00,49140,26864,22276,9754,0
0,,2023-06-01 11:39:23,1.00,0.51,49140,27906,21234,8712,0
0,,2023-06-01 11:39:24,0.09,0.00,49140,27612,21528,9006,0
0,,2023-06-01 11:39:25,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:39:26,1.00,0.51,49140,29178,19962,7440,0
0,,2023-06-01 11:39:27,0.30,0.16,49140,29530,19610,7088,0
0,,2023-06-01 11:39:28,1.00,0.51,49140,28334,20806,8284,0
0,,2023-06-01 11:39:29,1.00,0.51,49140,27040,22100,9578,0
0,,2023-06-01 11:39:30,0.55,0.27,49140,27814,21326,8804,0
0,,2023-06-01 11:39:32,1.00,0.51,49140,28620,20520,7998,0
0,,2023-06-01 11:39:33,0.33,0.14,49140,28682,20458,7936,0
0,,2023-06-01 11:39:34,1.00,0.51,49140,27582,21558,9036,0
0,,2023-06-01 11:39:35,1.00,0.51,49140,28072,21068,8546,0
0,,2023-06-01 11:39:36,0.42,0.17,49140,27048,22092,9570,0
0,,2023-06-01 11:39:37,1.00,0.51,49140,27082,22058,9536,0
0,,2023-06-01 11:39:38,0.10,0.00,49140,25628,23512,10990,0
0,,2023-06-01 11:39:40,0.97,0.45,49140,29138,20002,7480,0
0,,2023-06-01 11:39:41,1.00,0.51,49140,28804,20336,7814,0
0,,2023-06-01 11:39:42,0.02,0.00,49140,29172,19968,7446,0
0,,2023-06-01 11:39:43,1.00,0.51,49140,28030,21110,8588,0
0,,2023-06-01 11:39:44,0.06,0.00,49140,27018,22122,9600,0
0,,2023-06-01 11:39:45,1.00,0.49,49140,27974,21166,8644,0
0,,2023-06-01 11:39:46,0.11,0.00,49140,26962,22178,9656,0
0,,2023-06-01 11:39:47,1.00,0.51,49140,28360,20780,8258,0
0,,2023-06-01 11:39:48,0.37,0.17,49140,27834,21306,8784,0
0,,2023-06-01 11:39:49,1.00,0.51,49140,28102,21038,8516,0
0,,2023-06-01 11:39:50,0.34,0.17,49140,27096,22044,9522,0
0,,2023-06-01 11:39:52,1.00,0.51,49140,28364,20776,8254,0
0,,2023-06-01 11:39:53,0.37,0.17,49140,27840,21300,8778,0
0,,2023-06-01 11:39:54,1.00,0.49,49140,28108,21032,8510,0
0,,2023-06-01 11:39:55,0.34,0.17,49140,27102,22038,9516,0
0,,2023-06-01 11:39:56,1.00,0.51,49140,27996,21144,8622,0
0,,2023-06-01 11:39:57,0.09,0.05,49140,28160,20980,8458,0
0,,2023-06-01 11:39:58,1.00,0.51,49140,28976,20164,7642,0
0,,2023-06-01 11:39:59,0.57,0.28,49140,29172,19968,7446,0
0,,2023-06-01 11:40:01,1.00,0.51,49140,28974,20166,7644,0
0,,2023-06-01 11:40:02,1.00,0.51,49140,29250,19890,7368,0
0,,2023-06-01 11:40:03,1.00,0.51,49140,27932,21208,8686,0
0,,2023-06-01 11:40:04,0.06,0.00,49140,26696,22444,9922,0
0,,2023-06-01 11:40:05,1.00,0.51,49140,27966,21174,8652,0
0,,2023-06-01 11:40:06,0.48,0.27,49140,26960,22180,9658,0
0,,2023-06-01 11:40:07,1.00,0.50,49140,24478,24662,12140,0
0,,2023-06-01 11:40:08,1.00,0.51,49140,27262,21878,9356,0
0,,2023-06-01 11:40:10,1.00,0.51,49140,27776,21364,8842,0
0,,2023-06-01 11:40:11,1.00,0.51,49140,28164,20976,8454,0
0,,2023-06-01 11:40:12,1.00,0.51,49140,25900,23240,10718,0
0,,2023-06-01 11:40:13,1.00,0.51,49140,28500,20640,8118,0
0,,2023-06-01 11:40:14,1.00,0.51,49140,27744,21396,8874,0
0,,2023-06-01 11:40:15,1.00,0.51,49140,28244,20896,8374,0
0,,2023-06-01 11:40:16,0.82,0.38,49140,27184,21956,9434,0
0,,2023-06-01 11:40:18,1.00,0.51,49140,28708,20432,7910,0
0,,2023-06-01 11:40:19,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:40:20,1.00,0.51,49140,29638,19502,6980,0
0,,2023-06-01 11:40:21,1.00,0.51,49140,27190,21950,9428,0
0,,2023-06-01 11:40:22,1.00,0.51,49140,29104,20036,7514,0
0,,2023-06-01 11:40:23,0.92,0.43,49140,29136,20004,7482,0
0,,2023-06-01 11:40:25,1.00,0.51,49140,28466,20674,8152,0
0,,2023-06-01 11:40:26,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:40:27,1.00,0.51,49140,29638,19502,6980,0
0,,2023-06-01 11:40:28,0.95,0.49,49140,28094,21046,8524,0
0,,2023-06-01 11:40:29,0.32,0.15,49140,26864,22276,9754,0
0,,2023-06-01 11:40:30,1.00,0.47,49140,27982,21158,8636,0
0,,2023-06-01 11:40:31,1.00,0.51,49140,28370,20770,8248,0
0,,2023-06-01 11:40:32,0.06,0.00,49140,26690,22450,9928,0
0,,2023-06-01 11:40:34,1.00,0.51,49140,28700,20440,7918,0
0,,2023-06-01 11:40:35,0.34,0.17,49140,27464,21676,9154,0
0,,2023-06-01 11:40:36,1.00,0.51,49140,28958,20182,7660,0
0,,2023-06-01 11:40:37,0.12,0.05,49140,28898,20242,7720,0
0,,2023-06-01 11:40:38,1.00,0.51,49140,28714,20426,7904,0
0,,2023-06-01 11:40:39,0.22,0.08,49140,27932,21208,8686,0
0,,2023-06-01 11:40:40,1.00,0.51,49140,29216,19924,7402,0
0,,2023-06-01 11:40:41,0.74,0.40,49140,29188,19952,7430,0
0,,2023-06-01 11:40:42,1.00,0.50,49140,27158,21982,9460,0
0,,2023-06-01 11:40:43,0.31,0.14,49140,28140,21000,8478,0
0,,2023-06-01 11:40:45,1.00,0.46,49140,29102,20038,7516,0
0,,2023-06-01 11:40:46,0.85,0.47,49140,29636,19504,6982,0
0,,2023-06-01 11:40:47,1.00,0.51,49140,27020,22120,9598,0
0,,2023-06-01 11:40:48,1.00,0.51,49140,29188,19952,7430,0
0,,2023-06-01 11:40:49,1.00,0.51,49140,29102,20038,7516,0
0,,2023-06-01 11:40:50,1.00,0.50,49140,28594,20546,8024,0
0,,2023-06-01 11:40:51,1.00,0.51,49140,29104,20036,7514,0
0,,2023-06-01 11:40:53,1.00,0.50,49140,29604,19536,7014,0
0,,2023-06-01 11:40:54,1.00,0.51,49140,28016,21124,8602,0
0,,2023-06-01 11:40:55,0.16,0.01,49140,26640,22500,9978,0
0,,2023-06-01 11:40:56,1.00,0.49,49140,27822,21318,8796,0
0,,2023-06-01 11:40:57,0.08,0.00,49140,26740,22400,9878,0
0,,2023-06-01 11:40:58,1.00,0.50,49140,28012,21128,8606,0
0,,2023-06-01 11:40:59,0.06,0.00,49140,28362,20778,8256,0
0,,2023-06-01 11:41:01,1.00,0.51,49140,27424,21716,9194,0
0,,2023-06-01 11:41:02,1.00,0.51,49140,25934,23206,10684,0
0,,2023-06-01 11:41:03,0.17,0.05,49140,26230,22910,10388,0
0,,2023-06-01 11:41:04,1.00,0.51,49140,26980,22160,9638,0
0,,2023-06-01 11:41:05,0.71,0.33,49140,27718,21422,8900,0
0,,2023-06-01 11:41:06,0.95,0.51,49140,28166,20974,8452,0
0,,2023-06-01 11:41:07,1.00,0.51,49140,26668,22472,9950,0
0,,2023-06-01 11:41:08,0.32,0.14,49140,26664,22476,9954,0
0,,2023-06-01 11:41:10,1.00,0.51,49140,28418,20722,8200,0
0,,2023-06-01 11:41:11,1.00,0.50,49140,28858,20282,7760,0
0,,2023-06-01 11:41:12,0.65,0.32,49140,29760,19380,6858,0
0,,2023-06-01 11:41:13,1.00,0.51,49140,28318,20822,8300,0
0,,2023-06-01 11:41:14,1.00,0.51,49140,28734,20406,7884,0
0,,2023-06-01 11:41:15,0.99,0.53,49140,27504,21636,9114,0
0,,2023-06-01 11:41:16,0.11,0.01,49140,26608,22532,10010,0
0,,2023-06-01 11:41:17,0.99,0.42,49140,27692,21448,8926,0
0,,2023-06-01 11:41:19,0.38,0.17,49140,26456,22684,10162,0
0,,2023-06-01 11:41:20,1.00,0.50,49140,27614,21526,9004,0
0,,2023-06-01 11:41:21,0.18,0.05,49140,27588,21552,9030,0
0,,2023-06-01 11:41:22,1.00,0.51,49140,27212,21928,9406,0
0,,2023-06-01 11:41:23,1.00,0.51,49140,26266,22874,10352,0
0,,2023-06-01 11:41:24,1.00,0.51,49140,27504,21636,9114,0
0,,2023-06-01 11:41:25,1.00,0.51,49140,28004,21136,8614,0
0,,2023-06-01 11:41:26,1.00,0.51,49140,25556,23584,11062,0
0,,2023-06-01 11:41:27,1.00,0.50,49140,28142,20998,8476,0
0,,2023-06-01 11:41:29,0.00,0.00,49140,28880,20260,7738,0
0,,2023-06-01 11:41:30,1.00,0.51,49140,28880,20260,7738,0
0,,2023-06-01 11:41:31,0.08,0.00,49140,28132,21008,8486,0
0,,2023-06-01 11:41:32,1.00,0.51,49140,28734,20406,7884,0
0,,2023-06-01 11:41:33,0.14,0.03,49140,27498,21642,9120,0
0,,2023-06-01 11:41:34,1.00,0.50,49140,29250,19890,7368,0
0,,2023-06-01 11:41:35,0.09,0.00,49140,28500,20640,8118,0
0,,2023-06-01 11:41:36,1.00,0.49,49140,29250,19890,7368,0
0,,2023-06-01 11:41:37,0.38,0.17,49140,28500,20640,8118,0
0,,2023-06-01 11:41:39,1.00,0.51,49140,28912,20228,7706,0
0,,2023-06-01 11:41:40,0.93,0.47,49140,27726,21414,8892,0
0,,2023-06-01 11:41:41,1.00,0.51,49140,28628,20512,7990,0
0,,2023-06-01 11:41:42,0.13,0.01,49140,26948,22192,9670,0
0,,2023-06-01 11:41:43,1.00,0.51,49140,27906,21234,8712,0
0,,2023-06-01 11:41:44,0.20,0.03,49140,26900,22240,9718,0
0,,2023-06-01 11:41:46,1.00,0.51,49140,24508,24632,12110,0
0,,2023-06-01 11:41:47,0.32,0.07,49140,27972,21168,8646,0
0,,2023-06-01 11:41:48,1.00,0.49,49140,29132,20008,7486,0
0,,2023-06-01 11:41:49,0.74,0.40,49140,28126,21014,8492,0
0,,2023-06-01 11:41:50,1.00,0.51,49140,27960,21180,8658,0
0,,2023-06-01 11:41:51,1.00,0.51,49140,28466,20674,8152,0
0,,2023-06-01 11:41:52,1.00,0.48,49140,28460,20680,8158,0
0,,2023-06-01 11:41:53,1.00,0.51,49140,29446,19694,7172,0
0,,2023-06-01 11:41:55,1.00,0.51,49140,28386,20754,8232,0
0,,2023-06-01 11:41:56,1.00,0.50,49140,28052,21088,8566,0
0,,2023-06-01 11:41:57,1.00,0.51,49140,26438,22702,10180,0
0,,2023-06-01 11:41:58,1.00,0.51,49140,28606,20534,8012,0
0,,2023-06-01 11:41:59,0.93,0.44,49140,28242,20898,8376,0
0,,2023-06-01 11:42:00,1.00,0.51,49140,29222,19918,7396,0
0,,2023-06-01 11:42:01,1.00,0.51,49140,28556,20584,8062,0
0,,2023-06-01 11:42:03,1.00,0.51,49140,28210,20930,8408,0
0,,2023-06-01 11:42:04,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:42:05,1.00,0.51,49140,29140,20000,7478,0
0,,2023-06-01 11:42:06,0.97,0.48,49140,27588,21552,9030,0
0,,2023-06-01 11:42:07,0.17,0.08,49140,26702,22438,9916,0
0,,2023-06-01 11:42:08,0.43,0.17,49140,27336,21804,9282,0
0,,2023-06-01 11:42:10,1.00,0.51,49140,27338,21802,9280,0
0,,2023-06-01 11:42:11,0.11,0.00,49140,25684,23456,10934,0
0,,2023-06-01 11:42:12,1.00,0.51,49140,26946,22194,9672,0
0,,2023-06-01 11:42:13,0.41,0.20,49140,25546,23594,11072,0
0,,2023-06-01 11:42:14,1.00,0.51,49140,27200,21940,9418,0
0,,2023-06-01 11:42:15,0.39,0.20,49140,26950,22190,9668,0
0,,2023-06-01 11:42:16,1.00,0.51,49140,26814,22326,9804,0
0,,2023-06-01 11:42:17,0.09,0.06,49140,25928,23212,10690,0
0,,2023-06-01 11:42:18,1.00,0.51,49140,27206,21934,9412,0
0,,2023-06-01 11:42:19,0.69,0.37,49140,27342,21798,9276,0
0,,2023-06-01 11:42:21,1.00,0.51,49140,25278,23862,11340,0
0,,2023-06-01 11:42:22,1.00,0.51,49140,27844,21296,8774,0
0,,2023-06-01 11:42:23,0.00,0.00,49140,30268,18872,6350,0
0,,2023-06-01 11:42:24,1.00,0.51,49140,28856,20284,7762,0
0,,2023-06-01 11:42:25,0.40,0.20,49140,28348,20792,8270,0
0,,2023-06-01 11:42:26,1.00,0.51,49140,28336,20804,8282,0
0,,2023-06-01 11:42:27,0.15,0.06,49140,26928,22212,9690,0
0,,2023-06-01 11:42:28,1.00,0.50,49140,28594,20546,8024,0
0,,2023-06-01 11:42:29,0.83,0.47,49140,28730,20410,7888,0
0,,2023-06-01 11:42:31,1.00,0.51,49140,28598,20542,8020,0
0,,2023-06-01 11:42:32,1.00,0.51,49140,29502,19638,7116,0
0,,2023-06-01 11:42:33,1.00,0.51,49140,27930,21210,8688,0
0,,2023-06-01 11:42:34,0.34,0.17,49140,26700,22440,9918,0
0,,2023-06-01 11:42:35,1.00,0.49,49140,27854,21286,8764,0
0,,2023-06-01 11:42:36,0.46,0.24,49140,27184,21956,9434,0
0,,2023-06-01 11:42:37,0.03,0.00,49140,26394,22746,10224,0
0,,2023-06-01 11:42:38,1.00,0.51,49140,27222,21918,9396,0
0,,2023-06-01 11:42:40,0.24,0.08,49140,26114,23026,10504,0
0,,2023-06-01 11:42:41,1.00,0.50,49140,27846,21294,8772,0
0,,2023-06-01 11:42:42,0.18,0.05,49140,29088,20052,7530,0
0,,2023-06-01 11:42:43,1.00,0.48,49140,28488,20652,8130,0
0,,2023-06-01 11:42:44,0.60,0.29,49140,27670,21470,8948,0
0,,2023-06-01 11:42:45,1.00,0.47,49140,29630,19510,6988,0
0,,2023-06-01 11:42:46,1.00,0.51,49140,29140,20000,7478,0
0,,2023-06-01 11:42:47,0.95,0.47,49140,27110,22030,9508,0
0,,2023-06-01 11:42:48,1.00,0.51,49140,29328,19812,7290,0
0,,2023-06-01 11:42:50,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:42:51,1.00,0.51,49140,29862,19278,6756,0
0,,2023-06-01 11:42:52,1.00,0.49,49140,27190,21950,9428,0
0,,2023-06-01 11:42:53,1.00,0.50,49140,28880,20260,7738,0
0,,2023-06-01 11:42:54,1.00,0.51,49140,29138,20002,7480,0
0,,2023-06-01 11:42:55,1.00,0.51,49140,29862,19278,6756,0
0,,2023-06-01 11:42:57,1.00,0.51,49140,29248,19892,7370,0
0,,2023-06-01 11:42:58,1.00,0.51,49140,29636,19504,6982,0
0,,2023-06-01 11:42:59,0.96,0.49,49140,29154,19986,7464,0
0,,2023-06-01 11:43:00,0.03,0.00,49140,28268,20872,8350,0
0,,2023-06-01 11:43:01,0.99,0.49,49140,29312,19828,7306,0
0,,2023-06-01 11:43:02,0.09,0.00,49140,29274,19866,6990,0
0,,2023-06-01 11:43:03,1.00,0.50,49140,27274,21866,7930,0
0,,2023-06-01 11:43:04,0.06,0.00,49140,27142,21998,8062,0
0,,2023-06-01 11:43:06,1.00,0.51,49140,27344,21796,7860,0
0,,2023-06-01 11:43:07,0.07,0.00,49140,26262,22878,8942,0
0,,2023-06-01 11:43:08,1.00,0.51,49140,27148,21992,8056,0
0,,2023-06-01 11:43:09,0.06,0.01,49140,28704,20436,6500,0
0,,2023-06-01 11:43:10,1.00,0.51,49140,27606,21534,7598,0
0,,2023-06-01 11:43:11,1.00,0.51,49140,26208,22932,8996,0
0,,2023-06-01 11:43:12,0.30,0.14,49140,26656,22484,8548,0
0,,2023-06-01 11:43:14,1.00,0.51,49140,26600,22540,8604,0
0,,2023-06-01 11:43:15,1.00,0.51,49140,26882,22258,8322,0
0,,2023-06-01 11:43:16,0.56,0.28,49140,27330,21810,7874,0
0,,2023-06-01 11:43:17,1.00,0.51,49140,25624,23516,9580,0
0,,2023-06-01 11:43:18,0.32,0.14,49140,26672,22468,8532,0
0,,2023-06-01 11:43:19,1.00,0.51,49140,27564,21576,7640,0
0,,2023-06-01 11:43:20,0.99,0.50,49140,26264,22876,8940,0
0,,2023-06-01 11:43:21,0.07,0.05,49140,24610,24530,10594,0
0,,2023-06-01 11:43:23,0.40,0.14,49140,25372,23768,9832,0
0,,2023-06-01 11:43:24,1.00,0.50,49140,25372,23768,9832,0
0,,2023-06-01 11:43:25,0.12,0.03,49140,24866,24274,10338,0
0,,2023-06-01 11:43:26,1.00,0.51,49140,23454,25686,11750,0
0,,2023-06-01 11:43:27,0.23,0.03,49140,24228,24912,10976,0
0,,2023-06-01 11:43:28,0.02,0.00,49140,24856,24284,10348,0
0,,2023-06-01 11:43:29,1.00,0.51,49140,24606,24534,10598,0
0,,2023-06-01 11:43:31,0.14,0.03,49140,24360,24780,10844,0
0,,2023-06-01 11:43:32,1.00,0.51,49140,23334,25806,11870,0
0,,2023-06-01 11:43:33,0.38,0.20,49140,22188,26952,13016,0
0,,2023-06-01 11:43:34,1.00,0.50,49140,23460,25680,11744,0
0,,2023-06-01 11:43:35,0.39,0.20,49140,22320,26820,12884,0
0,,2023-06-01 11:43:36,1.00,0.51,49140,23306,25834,11898,0
0,,2023-06-01 11:43:37,0.21,0.04,49140,25668,23472,9536,0
0,,2023-06-01 11:43:39,1.00,0.50,49140,25164,23976,10040,0
0,,2023-06-01 11:43:40,0.40,0.19,49140,24416,24724,10788,0
0,,2023-06-01 11:43:41,0.98,0.50,49140,25820,23320,9384,0
0,,2023-06-01 11:43:42,1.00,0.51,49140,26724,22416,8480,0
0,,2023-06-01 11:43:43,0.00,0.00,49140,25810,23330,9394,0
0,,2023-06-01 11:43:44,1.00,0.51,49140,25810,23330,9394,0
0,,2023-06-01 11:43:45,0.11,0.00,49140,25304,23836,9900,0
0,,2023-06-01 11:43:46,1.00,0.51,49140,25810,23330,9394,0
0,,2023-06-01 11:43:48,1.00,0.51,49140,24230,24910,10974,0
0,,2023-06-01 11:43:49,1.00,0.52,49140,23894,25246,11310,0
