device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB),cupy memory (MB)
3,,2023-05-31 19:10:06,2,49140,36720,12420,455,16
3,,2023-05-31 19:10:07,100,49140,36558,12582,455,0
3,,2023-05-31 19:10:08,6,49140,36720,12420,455,0
3,,2023-05-31 19:10:09,7,49140,36720,12420,455,0
3,,2023-05-31 19:10:10,4,49140,36078,13062,455,0
3,,2023-05-31 19:10:11,2,49140,36720,12420,455,0
3,,2023-05-31 19:10:12,2,49140,36558,12582,455,0
3,,2023-05-31 19:10:13,2,49140,36720,12420,455,0
3,,2023-05-31 19:10:14,2,49140,36720,12420,455,0
3,,2023-05-31 19:10:15,70,49140,36720,12420,455,0
3,,2023-05-31 19:10:16,100,49140,36720,12420,455,0
3,,2023-05-31 19:10:17,9,49140,36720,12420,455,0
3,,2023-05-31 19:10:18,7,49140,36720,12420,455,0
3,,2023-05-31 19:10:19,8,49140,36462,12678,455,0
3,,2023-05-31 19:10:20,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:21,3,49140,36558,12582,455,0
3,,2023-05-31 19:10:22,2,49140,36558,12582,455,0
3,,2023-05-31 19:10:23,3,49140,36558,12582,455,0
3,,2023-05-31 19:10:24,100,49140,36558,12582,455,0
3,,2023-05-31 19:10:25,100,49140,36558,12582,455,0
3,,2023-05-31 19:10:26,6,49140,36300,12840,455,0
3,,2023-05-31 19:10:27,1,49140,36300,12840,455,0
3,,2023-05-31 19:10:28,22,49140,36300,12840,455,0
3,,2023-05-31 19:10:29,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:30,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:31,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:32,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:33,100,49140,36300,12840,455,0
3,,2023-05-31 19:10:34,5,49140,36138,13002,455,0
3,,2023-05-31 19:10:35,7,49140,36300,12840,455,0
3,,2023-05-31 19:10:36,4,49140,36300,12840,455,0
3,,2023-05-31 19:10:37,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:38,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:39,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:40,2,49140,36300,12840,455,0
3,,2023-05-31 19:10:41,1,49140,36300,12840,455,0
3,,2023-05-31 19:10:42,100,49140,36138,13002,455,0
3,,2023-05-31 19:10:43,5,49140,36300,12840,455,0
3,,2023-05-31 19:10:44,7,49140,36300,12840,455,0
3,,2023-05-31 19:10:45,0,49140,36300,12840,455,0
3,,2023-05-31 19:10:46,2,49140,35748,13392,195,0
3,,2023-05-31 19:10:48,2,49140,36044,13096,455,0
3,,2023-05-31 19:10:49,2,49140,36138,13002,455,0
3,,2023-05-31 19:10:50,3,49140,36300,12840,455,0
3,,2023-05-31 19:10:51,2,49140,36138,13002,455,0
3,,2023-05-31 19:10:52,100,49140,36300,12840,455,0
3,,2023-05-31 19:10:53,6,49140,36300,12840,455,0
3,,2023-05-31 19:10:54,6,49140,36300,12840,455,0
3,,2023-05-31 19:10:55,0,49140,36300,12840,455,0
3,,2023-05-31 19:10:56,19,49140,36300,12840,455,0
3,,2023-05-31 19:10:57,1,49140,36300,12840,455,0
3,,2023-05-31 19:10:58,1,49140,36300,12840,455,0
3,,2023-05-31 19:10:59,2,49140,36138,13002,455,0
3,,2023-05-31 19:11:00,2,49140,36300,12840,455,0
3,,2023-05-31 19:11:01,23,49140,36300,12840,455,16
3,,2023-05-31 19:11:02,100,49140,36300,12840,455,0
3,,2023-05-31 19:11:03,6,49140,36138,13002,455,0
3,,2023-05-31 19:11:04,7,49140,36300,12840,455,0
3,,2023-05-31 19:11:05,4,49140,36300,12840,455,0
3,,2023-05-31 19:11:06,1,49140,36300,12840,455,0
3,,2023-05-31 19:11:07,1,49140,36138,13002,455,0
3,,2023-05-31 19:11:08,2,49140,36138,13002,455,0
3,,2023-05-31 19:11:09,1,49140,36300,12840,455,0
3,,2023-05-31 19:11:10,4,49140,36300,12840,455,0
3,,2023-05-31 19:11:11,2,49140,36300,12840,455,0
3,,2023-05-31 19:11:12,100,49140,36300,12840,455,0
3,,2023-05-31 19:11:13,7,49140,36300,12840,455,0
3,,2023-05-31 19:11:14,6,49140,37110,12030,455,0
3,,2023-05-31 19:11:15,4,49140,38144,10996,455,0
3,,2023-05-31 19:11:16,2,49140,38144,10996,455,0
3,,2023-05-31 19:11:17,2,49140,38272,10868,455,0
3,,2023-05-31 19:11:18,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:19,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:20,100,49140,38110,11030,455,0
3,,2023-05-31 19:11:21,70,49140,38110,11030,455,0
3,,2023-05-31 19:11:22,7,49140,38110,11030,455,0
3,,2023-05-31 19:11:23,4,49140,38110,11030,455,0
3,,2023-05-31 19:11:24,2,49140,38012,11128,455,0
3,,2023-05-31 19:11:25,2,49140,38012,11128,455,0
3,,2023-05-31 19:11:26,3,49140,38110,11030,455,0
3,,2023-05-31 19:11:27,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:28,100,49140,38110,11030,455,0
3,,2023-05-31 19:11:29,6,49140,38110,11030,455,0
3,,2023-05-31 19:11:30,6,49140,38110,11030,455,0
3,,2023-05-31 19:11:31,4,49140,38110,11030,455,0
3,,2023-05-31 19:11:32,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:33,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:34,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:35,3,49140,38110,11030,455,0
3,,2023-05-31 19:11:36,63,49140,38110,11030,455,0
3,,2023-05-31 19:11:37,100,49140,38110,11030,455,0
3,,2023-05-31 19:11:38,7,49140,38110,11030,455,0
3,,2023-05-31 19:11:39,7,49140,38110,11030,455,0
3,,2023-05-31 19:11:40,12,49140,37948,11192,455,0
3,,2023-05-31 19:11:41,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:42,2,49140,37982,11158,455,0
3,,2023-05-31 19:11:43,2,49140,37982,11158,455,0
3,,2023-05-31 19:11:44,3,49140,38110,11030,455,0
3,,2023-05-31 19:11:45,100,49140,38110,11030,455,0
3,,2023-05-31 19:11:46,6,49140,37948,11192,455,0
3,,2023-05-31 19:11:47,5,49140,38110,11030,455,0
3,,2023-05-31 19:11:48,0,49140,37982,11158,455,0
3,,2023-05-31 19:11:49,2,49140,37982,11158,455,0
3,,2023-05-31 19:11:50,2,49140,38110,11030,455,0
3,,2023-05-31 19:11:51,3,49140,38110,11030,455,0
3,,2023-05-31 19:11:52,1,49140,37820,11320,455,0
3,,2023-05-31 19:11:53,2,49140,38110,11030,455,8
3,,2023-05-31 19:11:54,100,49140,37820,11320,455,0
3,,2023-05-31 19:11:55,78,49140,38110,11030,455,0
3,,2023-05-31 19:11:56,5,49140,37948,11192,455,0
3,,2023-05-31 19:11:57,6,49140,38110,11030,455,0
3,,2023-05-31 19:11:58,0,49140,37820,11320,455,0
3,,2023-05-31 19:11:59,6,49140,38110,11030,455,0
3,,2023-05-31 19:12:00,2,49140,37820,11320,455,0
3,,2023-05-31 19:12:01,1,49140,37948,11192,455,0
3,,2023-05-31 19:12:02,1,49140,37948,11192,455,0
3,,2023-05-31 19:12:03,1,49140,37850,11290,455,0
3,,2023-05-31 19:12:04,1,49140,37850,11290,455,0
3,,2023-05-31 19:12:05,59,49140,37784,11356,455,0
3,,2023-05-31 19:12:06,9,49140,37850,11290,455,0
3,,2023-05-31 19:12:07,1,49140,37784,11356,455,0
3,,2023-05-31 19:12:08,0,49140,37850,11290,455,0
3,,2023-05-31 19:12:09,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:10,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:11,0,49140,37174,11966,455,0
3,,2023-05-31 19:12:12,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:13,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:14,0,49140,37430,11710,455,0
3,,2023-05-31 19:12:15,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:16,0,49140,36592,12548,455,0
3,,2023-05-31 19:12:17,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:18,0,49140,37362,11778,455,0
3,,2023-05-31 19:12:19,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:20,0,49140,37364,11776,455,0
3,,2023-05-31 19:12:21,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:22,0,49140,37622,11518,455,0
3,,2023-05-31 19:12:23,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:24,0,49140,37266,11874,455,0
3,,2023-05-31 19:12:26,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:27,0,49140,37364,11776,455,0
3,,2023-05-31 19:12:28,0,49140,37364,11776,455,0
3,,2023-05-31 19:12:29,0,49140,37268,11872,455,0
3,,2023-05-31 19:12:30,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:31,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:32,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:33,0,49140,36624,12516,455,0
3,,2023-05-31 19:12:34,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:35,0,49140,37560,11580,455,0
3,,2023-05-31 19:12:36,0,49140,37688,11452,455,0
3,,2023-05-31 19:12:37,0,49140,37560,11580,455,0
3,,2023-05-31 19:12:38,55,49140,37688,11452,455,0
3,,2023-05-31 19:12:39,80,49140,37688,11452,455,0
3,,2023-05-31 19:12:40,91,49140,37688,11452,455,0
3,,2023-05-31 19:12:41,99,49140,37560,11580,455,0
3,,2023-05-31 19:12:42,99,49140,37688,11452,455,0
3,,2023-05-31 19:12:43,99,49140,37688,11452,455,0
3,,2023-05-31 19:12:44,99,49140,37688,11452,455,0
3,,2023-05-31 19:12:45,100,49140,37688,11452,455,0
3,,2023-05-31 19:12:46,100,49140,37688,11452,455,8
3,,2023-05-31 19:12:47,100,49140,37526,11614,455,0
3,,2023-05-31 19:12:48,100,49140,37526,11614,455,0
3,,2023-05-31 19:12:49,97,49140,37526,11614,455,0
3,,2023-05-31 19:12:50,98,49140,37688,11452,455,0
3,,2023-05-31 19:12:51,100,49140,37688,11452,455,0
3,,2023-05-31 19:12:52,33,49140,37688,11452,455,0
3,,2023-05-31 19:12:53,1,49140,37364,11776,455,0
3,,2023-05-31 19:12:54,9,49140,37526,11614,-187,0
3,,2023-05-31 19:12:55,1,49140,37364,11776,455,0
3,,2023-05-31 19:12:56,1,49140,37688,11452,455,0
3,,2023-05-31 19:12:57,2,49140,37688,11452,455,0
3,,2023-05-31 19:12:58,1,49140,37688,11452,455,0
3,,2023-05-31 19:12:59,2,49140,37430,11710,455,0
3,,2023-05-31 19:13:00,19,49140,37688,11452,455,0
3,,2023-05-31 19:13:01,46,49140,37526,11614,455,0
3,,2023-05-31 19:13:02,68,49140,37688,11452,455,0
3,,2023-05-31 19:13:03,68,49140,37526,11614,455,0
3,,2023-05-31 19:13:04,89,49140,37688,11452,455,0
3,,2023-05-31 19:13:05,100,49140,37688,11452,455,0
3,,2023-05-31 19:13:06,99,49140,37560,11580,455,0
3,,2023-05-31 19:13:07,99,49140,37688,11452,455,0
3,,2023-05-31 19:13:08,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:09,100,49140,37526,11614,455,0
3,,2023-05-31 19:13:10,71,49140,37364,11776,455,0
3,,2023-05-31 19:13:11,54,49140,37364,11776,455,0
3,,2023-05-31 19:13:12,35,49140,37040,12100,455,16
3,,2023-05-31 19:13:13,100,49140,37202,11938,455,0
3,,2023-05-31 19:13:14,98,49140,37364,11776,455,0
3,,2023-05-31 19:13:15,99,49140,37364,11776,455,0
3,,2023-05-31 19:13:16,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:17,54,49140,37364,11776,455,0
3,,2023-05-31 19:13:18,41,49140,37202,11938,455,0
3,,2023-05-31 19:13:19,80,49140,37364,11776,455,0
3,,2023-05-31 19:13:20,100,49140,36944,12196,455,0
3,,2023-05-31 19:13:21,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:22,99,49140,37364,11776,455,0
3,,2023-05-31 19:13:23,99,49140,37364,11776,455,0
3,,2023-05-31 19:13:24,99,49140,37364,11776,455,0
3,,2023-05-31 19:13:25,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:26,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:27,100,49140,37364,11776,455,0
3,,2023-05-31 19:13:28,78,49140,37202,11938,455,0
3,,2023-05-31 19:13:29,34,49140,37364,11776,455,0
3,,2023-05-31 19:13:30,26,49140,37924,11216,455,0
3,,2023-05-31 19:13:31,49,49140,37924,11216,455,0
3,,2023-05-31 19:13:32,71,49140,37924,11216,455,0
3,,2023-05-31 19:13:33,69,49140,37924,11216,455,0
3,,2023-05-31 19:13:34,92,49140,37924,11216,455,0
3,,2023-05-31 19:13:35,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:36,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:37,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:38,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:39,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:40,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:41,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:42,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:43,99,49140,37924,11216,455,0
3,,2023-05-31 19:13:44,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:45,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:46,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:47,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:48,88,49140,37924,11216,455,0
3,,2023-05-31 19:13:49,86,49140,37924,11216,455,0
3,,2023-05-31 19:13:50,61,49140,37924,11216,455,0
3,,2023-05-31 19:13:51,47,49140,37924,11216,455,0
3,,2023-05-31 19:13:52,26,49140,37924,11216,455,0
3,,2023-05-31 19:13:53,100,49140,37924,11216,455,0
3,,2023-05-31 19:13:54,98,49140,37924,11216,455,0
3,,2023-05-31 19:13:55,99,49140,37382,11758,455,0
3,,2023-05-31 19:13:56,100,49140,36176,12964,455,0
3,,2023-05-31 19:13:57,23,49140,33866,15274,455,0
3,,2023-05-31 19:13:58,13,49140,32264,16876,455,0
3,,2023-05-31 19:14:00,1,49140,33074,16066,69,0
3,,2023-05-31 19:14:01,2,49140,32426,16714,455,0
3,,2023-05-31 19:14:02,100,49140,33042,16098,455,0
3,,2023-05-31 19:14:03,99,49140,33168,15972,455,0
3,,2023-05-31 19:14:04,51,49140,31972,17168,455,0
3,,2023-05-31 19:14:05,34,49140,31778,17362,455,0
3,,2023-05-31 19:14:06,18,49140,32070,17070,455,0
3,,2023-05-31 19:14:07,100,49140,31128,18012,455,0
3,,2023-05-31 19:14:08,99,49140,31452,17688,455,0
3,,2023-05-31 19:14:10,100,49140,32364,16776,455,0
3,,2023-05-31 19:14:11,98,49140,32684,16456,455,0
3,,2023-05-31 19:14:12,10,49140,31474,17666,69,0
3,,2023-05-31 19:14:13,33,49140,31348,17792,455,0
3,,2023-05-31 19:14:14,99,49140,31416,17724,455,0
3,,2023-05-31 19:14:15,99,49140,32880,16260,455,0
3,,2023-05-31 19:14:16,85,49140,31998,17142,455,0
3,,2023-05-31 19:14:17,1,49140,31836,17304,455,0
3,,2023-05-31 19:14:19,1,49140,31880,17260,455,0
3,,2023-05-31 19:14:20,100,49140,31788,17352,455,0
3,,2023-05-31 19:14:21,99,49140,30334,18806,455,0
3,,2023-05-31 19:14:22,71,49140,31724,17416,455,0
3,,2023-05-31 19:14:23,54,49140,30494,18646,455,0
3,,2023-05-31 19:14:24,32,49140,31148,17992,455,0
3,,2023-05-31 19:14:25,49,49140,29302,19838,455,0
3,,2023-05-31 19:14:26,99,49140,31258,17882,455,0
3,,2023-05-31 19:14:27,99,49140,30470,18670,455,0
3,,2023-05-31 19:14:29,99,49140,30586,18554,455,0
3,,2023-05-31 19:14:30,63,49140,29642,19498,455,0
3,,2023-05-31 19:14:31,8,49140,31098,18042,455,0
3,,2023-05-31 19:14:32,36,49140,31906,17234,455,0
3,,2023-05-31 19:14:33,100,49140,29210,19930,455,0
3,,2023-05-31 19:14:34,100,49140,31456,17684,455,0
3,,2023-05-31 19:14:35,6,49140,32306,16834,69,0
3,,2023-05-31 19:14:37,64,49140,31920,17220,455,0
3,,2023-05-31 19:14:38,99,49140,29804,19336,455,0
3,,2023-05-31 19:14:39,100,49140,31536,17604,455,0
3,,2023-05-31 19:14:40,81,49140,31920,17220,455,0
3,,2023-05-31 19:14:41,2,49140,31922,17218,453,0
3,,2023-05-31 19:14:42,2,49140,33288,15852,455,0
3,,2023-05-31 19:14:44,100,49140,31920,17220,455,0
3,,2023-05-31 19:14:45,99,49140,31074,18066,455,0
3,,2023-05-31 19:14:46,69,49140,29802,19338,455,0
3,,2023-05-31 19:14:47,1,49140,30746,18394,455,0
3,,2023-05-31 19:14:48,14,49140,32076,17064,455,0
3,,2023-05-31 19:14:49,100,49140,30882,18258,455,0
3,,2023-05-31 19:14:50,100,49140,29936,19204,455,0
3,,2023-05-31 19:14:51,100,49140,29736,19404,455,0
3,,2023-05-31 19:14:53,100,49140,28410,20730,455,0
3,,2023-05-31 19:14:54,14,49140,30586,18554,455,0
3,,2023-05-31 19:14:55,42,49140,31436,17704,455,0
3,,2023-05-31 19:14:56,58,49140,33358,15782,455,0
3,,2023-05-31 19:14:57,71,49140,31636,17504,455,0
3,,2023-05-31 19:14:58,99,49140,31438,17702,-189,0
3,,2023-05-31 19:14:59,100,49140,31210,17930,455,0
3,,2023-05-31 19:15:00,1,49140,31444,17696,69,0
3,,2023-05-31 19:15:01,1,49140,33358,15782,455,0
3,,2023-05-31 19:15:03,62,49140,31610,17530,455,0
3,,2023-05-31 19:15:04,75,49140,30152,18988,455,0
3,,2023-05-31 19:15:05,93,49140,29356,19784,455,0
3,,2023-05-31 19:15:06,100,49140,30000,19140,455,0
3,,2023-05-31 19:15:07,92,49140,28546,20594,455,0
3,,2023-05-31 19:15:08,1,49140,29714,19426,455,0
3,,2023-05-31 19:15:09,1,49140,28708,20432,455,0
3,,2023-05-31 19:15:10,85,49140,31392,17748,455,0
3,,2023-05-31 19:15:11,100,49140,30548,18592,455,0
3,,2023-05-31 19:15:13,99,49140,31920,17220,455,0
3,,2023-05-31 19:15:14,99,49140,32694,16446,455,0
3,,2023-05-31 19:15:15,96,49140,29882,19258,455,0
3,,2023-05-31 19:15:16,96,49140,31904,17236,231,0
3,,2023-05-31 19:15:17,99,49140,31920,17220,455,0
3,,2023-05-31 19:15:18,60,49140,31920,17220,455,0
3,,2023-05-31 19:15:19,3,49140,29804,19336,455,0
3,,2023-05-31 19:15:21,100,49140,31536,17604,455,0
3,,2023-05-31 19:15:22,100,49140,33624,15516,119,0
3,,2023-05-31 19:15:23,99,49140,31920,17220,455,0
3,,2023-05-31 19:15:24,100,49140,31300,17840,455,0
3,,2023-05-31 19:15:25,44,49140,31276,17864,455,0
3,,2023-05-31 19:15:26,20,49140,30040,19100,455,0
3,,2023-05-31 19:15:27,8,49140,31920,17220,455,0
3,,2023-05-31 19:15:28,26,49140,31300,17840,455,0
3,,2023-05-31 19:15:30,100,49140,32180,16960,197,0
3,,2023-05-31 19:15:31,99,49140,31120,18020,455,0
3,,2023-05-31 19:15:32,100,49140,31376,17764,455,0
3,,2023-05-31 19:15:33,93,49140,29424,19716,455,0
3,,2023-05-31 19:15:34,2,49140,30606,18534,455,0
3,,2023-05-31 19:15:35,2,49140,29370,19770,455,0
3,,2023-05-31 19:15:36,100,49140,29492,19648,455,0
3,,2023-05-31 19:15:37,99,49140,28256,20884,455,0
3,,2023-05-31 19:15:38,50,49140,30126,19014,455,0
3,,2023-05-31 19:15:39,24,49140,30100,19040,455,112
3,,2023-05-31 19:15:41,1,49140,28150,20990,455,0
3,,2023-05-31 19:15:42,25,49140,29052,20088,455,0
3,,2023-05-31 19:15:43,100,49140,30128,19012,453,0
3,,2023-05-31 19:15:44,99,49140,30512,18628,453,0
3,,2023-05-31 19:15:45,100,49140,27976,21164,455,0
3,,2023-05-31 19:15:46,21,49140,29488,19652,455,0
3,,2023-05-31 19:15:47,1,49140,33288,15852,455,0
3,,2023-05-31 19:15:48,78,49140,31920,17220,455,0
3,,2023-05-31 19:15:50,89,49140,31300,17840,455,0
3,,2023-05-31 19:15:51,99,49140,31276,17864,455,0
3,,2023-05-31 19:15:52,99,49140,30040,19100,455,0
3,,2023-05-31 19:15:53,52,49140,31920,17220,455,0
3,,2023-05-31 19:15:54,57,49140,31300,17840,455,0
3,,2023-05-31 19:15:55,2,49140,31920,17220,455,0
3,,2023-05-31 19:15:56,100,49140,30818,18322,455,0
3,,2023-05-31 19:15:57,99,49140,31078,18062,455,0
3,,2023-05-31 19:15:58,99,49140,29678,19462,455,0
3,,2023-05-31 19:15:59,100,49140,29156,19984,455,0
3,,2023-05-31 19:16:01,17,49140,29834,19306,455,0
3,,2023-05-31 19:16:02,1,49140,28948,20192,455,0
3,,2023-05-31 19:16:03,60,49140,30456,18684,455,0
3,,2023-05-31 19:16:04,83,49140,30514,18626,455,0
3,,2023-05-31 19:16:05,97,49140,29354,19786,455,0
3,,2023-05-31 19:16:06,99,49140,31182,17958,455,0
3,,2023-05-31 19:16:07,75,49140,32476,16664,455,0
3,,2023-05-31 19:16:08,53,49140,32032,17108,455,0
3,,2023-05-31 19:16:09,35,49140,32672,16468,455,0
3,,2023-05-31 19:16:11,71,49140,31016,18124,455,0
3,,2023-05-31 19:16:12,99,49140,31074,18066,455,0
3,,2023-05-31 19:16:13,93,49140,31114,18026,455,0
3,,2023-05-31 19:16:14,2,49140,31610,17530,455,0
3,,2023-05-31 19:16:15,2,49140,32054,17086,455,0
3,,2023-05-31 19:16:16,100,49140,30726,18414,-187,0
3,,2023-05-31 19:16:17,100,49140,30070,19070,455,0
3,,2023-05-31 19:16:18,100,49140,30196,18944,455,0
3,,2023-05-31 19:16:20,100,49140,28840,20300,455,0
3,,2023-05-31 19:16:21,1,49140,30298,18842,455,0
3,,2023-05-31 19:16:22,78,49140,29068,20072,455,0
3,,2023-05-31 19:16:23,92,49140,29016,20124,455,0
3,,2023-05-31 19:16:24,100,49140,30756,18384,455,0
3,,2023-05-31 19:16:25,99,49140,31920,17220,455,0
3,,2023-05-31 19:16:26,56,49140,32306,16834,69,0
3,,2023-05-31 19:16:27,29,49140,29804,19336,455,0
3,,2023-05-31 19:16:28,14,49140,31534,17606,455,0
3,,2023-05-31 19:16:29,10,49140,32952,16188,455,0
3,,2023-05-31 19:16:31,100,49140,31728,17412,455,0
3,,2023-05-31 19:16:32,100,49140,31140,18000,455,0
3,,2023-05-31 19:16:33,25,49140,32146,16994,199,0
3,,2023-05-31 19:16:34,99,49140,30272,18868,455,0
3,,2023-05-31 19:16:35,89,49140,31920,17220,455,0
3,,2023-05-31 19:16:36,84,49140,31300,17840,455,0
3,,2023-05-31 19:16:37,1,49140,31534,17606,455,0
3,,2023-05-31 19:16:39,100,49140,30074,19066,455,0
3,,2023-05-31 19:16:40,99,49140,31920,17220,455,0
3,,2023-05-31 19:16:41,99,49140,31636,17504,455,112
3,,2023-05-31 19:16:42,26,49140,31920,17220,455,0
3,,2023-05-31 19:16:43,1,49140,31922,17218,455,0
3,,2023-05-31 19:16:44,42,49140,31078,18062,455,0
3,,2023-05-31 19:16:45,51,49140,29804,19336,455,0
3,,2023-05-31 19:16:46,100,49140,30744,18396,455,0
3,,2023-05-31 19:16:47,99,49140,31328,17812,67,0
3,,2023-05-31 19:16:49,99,49140,31524,17616,455,0
3,,2023-05-31 19:16:50,77,49140,30064,19076,455,0
3,,2023-05-31 19:16:51,57,49140,30416,18724,455,0
3,,2023-05-31 19:16:52,12,49140,28564,20576,455,0
3,,2023-05-31 19:16:53,52,49140,29080,20060,455,0
3,,2023-05-31 19:16:54,99,49140,29966,19174,455,0
3,,2023-05-31 19:16:55,100,49140,30296,18844,455,0
3,,2023-05-31 19:16:56,96,49140,30968,18172,455,0
3,,2023-05-31 19:16:57,1,49140,29546,19594,67,0
3,,2023-05-31 19:16:58,1,49140,29634,19506,455,0
3,,2023-05-31 19:17:00,1,49140,30950,18190,455,0
3,,2023-05-31 19:17:01,59,49140,30168,18972,455,0
3,,2023-05-31 19:17:02,99,49140,32002,17138,453,0
3,,2023-05-31 19:17:03,99,49140,32030,17110,455,0
3,,2023-05-31 19:17:04,100,49140,30774,18366,455,0
3,,2023-05-31 19:17:05,97,49140,30984,18156,455,0
3,,2023-05-31 19:17:06,1,49140,29512,19628,455,0
3,,2023-05-31 19:17:07,35,49140,30774,18366,455,0
3,,2023-05-31 19:17:08,1,49140,32318,16822,455,0
3,,2023-05-31 19:17:10,29,49140,30842,18298,455,0
3,,2023-05-31 19:17:11,51,49140,29686,19454,455,0
3,,2023-05-31 19:17:12,99,49140,29970,19170,455,0
3,,2023-05-31 19:17:13,49,49140,28452,20688,69,0
3,,2023-05-31 19:17:14,99,49140,28384,20756,455,0
3,,2023-05-31 19:17:15,97,49140,29378,19762,67,0
3,,2023-05-31 19:17:16,63,49140,28440,20700,455,0
3,,2023-05-31 19:17:17,3,49140,30108,19032,455,0
3,,2023-05-31 19:17:19,100,49140,31818,17322,455,0
3,,2023-05-31 19:17:20,100,49140,31246,17894,197,0
3,,2023-05-31 19:17:21,99,49140,29336,19804,455,0
3,,2023-05-31 19:17:22,100,49140,30272,18868,455,0
3,,2023-05-31 19:17:23,1,49140,31402,17738,455,0
3,,2023-05-31 19:17:24,70,49140,31032,18108,455,0
3,,2023-05-31 19:17:25,99,49140,29894,19246,455,0
3,,2023-05-31 19:17:27,78,49140,30054,19086,453,0
3,,2023-05-31 19:17:28,44,49140,28822,20318,455,0
3,,2023-05-31 19:17:29,40,49140,29910,19230,455,0
3,,2023-05-31 19:17:30,68,49140,30684,18456,455,0
3,,2023-05-31 19:17:31,98,49140,26754,22386,455,0
3,,2023-05-31 19:17:32,100,49140,29004,20136,455,0
3,,2023-05-31 19:17:33,70,49140,29428,19712,455,0
3,,2023-05-31 19:17:34,2,49140,29428,19712,455,0
3,,2023-05-31 19:17:36,100,49140,27312,21828,455,0
3,,2023-05-31 19:17:37,99,49140,29678,19462,455,0
3,,2023-05-31 19:17:38,31,49140,30248,18892,455,0
3,,2023-05-31 19:17:39,53,49140,30248,18892,455,0
3,,2023-05-31 19:17:40,94,49140,28132,21008,455,0
3,,2023-05-31 19:17:42,100,49140,29516,19624,455,0
3,,2023-05-31 19:17:43,100,49140,31744,17396,455,0
3,,2023-05-31 19:17:44,1,49140,30248,18892,455,0
3,,2023-05-31 19:17:45,2,49140,29628,19512,455,0
3,,2023-05-31 19:17:46,100,49140,29864,19276,455,0
3,,2023-05-31 19:17:47,100,49140,28404,20736,455,0
3,,2023-05-31 19:17:48,99,49140,30250,18890,453,0
3,,2023-05-31 19:17:49,99,49140,29460,19680,455,0
3,,2023-05-31 19:17:50,100,49140,30248,18892,455,0
3,,2023-05-31 19:17:51,0,49140,30084,19056,455,0
3,,2023-05-31 19:17:53,0,49140,29370,19770,455,0
3,,2023-05-31 19:17:54,0,49140,27504,21636,455,0
3,,2023-05-31 19:17:55,0,49140,30328,18812,455,0
3,,2023-05-31 19:17:56,0,49140,30456,18684,455,0
3,,2023-05-31 19:17:57,0,49140,31128,18012,455,0
3,,2023-05-31 19:17:58,0,49140,30060,19080,455,0
3,,2023-05-31 19:17:59,0,49140,29346,19794,455,0
3,,2023-05-31 19:18:00,0,49140,29668,19472,69,0
3,,2023-05-31 19:18:01,0,49140,26718,22422,455,0
3,,2023-05-31 19:18:03,0,49140,29154,19986,455,0
