device,context,time,gpu util (%),memory util (%),total memory (MB),free memory (MB),used memory (MB),memory reserved by torch (MB),cupy memory (MB)
0,,2023-06-03 19:59:50,1.00,0.50,49140,10566,38574,19372,0
0,,2023-06-03 19:59:51,0.06,0.05,49140,9570,39570,20368,0
0,,2023-06-03 19:59:52,0.80,0.33,49140,10422,38718,19516,0
0,,2023-06-03 19:59:53,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:59:55,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:59:56,0.30,0.12,49140,9006,40134,20932,0
0,,2023-06-03 19:59:57,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:59:58,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:59:59,0.80,0.42,49140,10012,39128,19926,0
0,,2023-06-03 20:00:00,0.13,0.01,49140,9014,40126,20924,0
0,,2023-06-03 20:00:02,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 20:00:03,1.00,0.49,49140,10622,38518,19316,0
0,,2023-06-03 20:00:04,0.06,0.05,49140,9426,39714,20512,0
0,,2023-06-03 20:00:05,0.00,0.00,49140,12204,36936,17734,0
0,,2023-06-03 20:00:06,1.00,0.49,49140,10436,38704,19502,0
0,,2023-06-03 20:00:07,1.00,0.49,49140,10436,38704,19502,0
0,,2023-06-03 20:00:08,0.10,0.04,49140,9240,39900,20698,0
0,,2023-06-03 20:00:09,0.22,0.02,49140,12404,36736,17534,0
0,,2023-06-03 20:00:10,0.95,0.43,49140,9748,39392,20190,0
0,,2023-06-03 20:00:12,0.82,0.40,49140,10294,38846,19644,0
0,,2023-06-03 20:00:13,0.60,0.04,49140,13200,35940,16738,0
0,,2023-06-03 20:00:14,1.00,0.49,49140,11304,37836,18634,0
0,,2023-06-03 20:00:15,1.00,0.48,49140,11304,37836,18634,0
0,,2023-06-03 20:00:16,0.06,0.04,49140,9710,39430,20228,0
0,,2023-06-03 20:00:17,0.06,0.00,49140,10892,38248,19046,0
0,,2023-06-03 20:00:18,1.00,0.50,49140,9252,39888,20686,0
0,,2023-06-03 20:00:19,1.00,0.49,49140,9850,39290,20088,0
0,,2023-06-03 20:00:20,1.00,0.49,49140,10694,38446,19244,0
0,,2023-06-03 20:00:21,0.11,0.00,49140,8500,40640,21438,0
0,,2023-06-03 20:00:22,1.00,0.49,49140,10364,38776,19574,0
0,,2023-06-03 20:00:24,1.00,0.50,49140,10364,38776,19574,0
0,,2023-06-03 20:00:25,0.23,0.07,49140,9966,39174,19972,0
0,,2023-06-03 20:00:26,0.04,0.00,49140,9546,39594,20392,0
0,,2023-06-03 20:00:27,1.00,0.49,49140,10164,38976,19774,0
0,,2023-06-03 20:00:28,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 20:00:29,0.05,0.04,49140,10224,38916,19714,199
0,,2023-06-03 20:00:30,0.94,0.45,49140,7588,41552,22350,0
0,,2023-06-03 20:00:31,1.00,0.50,49140,10222,38918,19716,0
0,,2023-06-03 20:00:33,1.00,0.50,49140,10024,39116,19914,0
0,,2023-06-03 20:00:34,0.11,0.00,49140,9604,39536,20334,0
0,,2023-06-03 20:00:35,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 20:00:36,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 20:00:37,0.38,0.16,49140,10024,39116,19914,0
0,,2023-06-03 20:00:38,0.07,0.00,49140,9604,39536,20334,0
0,,2023-06-03 20:00:39,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 20:00:40,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 20:00:41,0.06,0.05,49140,10410,38730,19528,0
0,,2023-06-03 20:00:43,0.91,0.41,49140,7514,41626,22424,0
0,,2023-06-03 20:00:44,1.00,0.49,49140,10362,38778,19576,0
0,,2023-06-03 20:00:45,1.00,0.49,49140,10062,39078,19876,0
0,,2023-06-03 20:00:46,0.11,0.00,49140,9426,39714,20512,0
0,,2023-06-03 20:00:47,1.00,0.47,49140,10422,38718,19516,0
0,,2023-06-03 20:00:49,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 20:00:50,0.58,0.26,49140,10024,39116,19914,0
0,,2023-06-03 20:00:51,0.00,0.00,49140,9604,39536,20334,0
0,,2023-06-03 20:00:52,1.00,0.50,49140,9964,39176,19974,0
0,,2023-06-03 20:00:53,1.00,0.49,49140,10222,38918,19716,0
0,,2023-06-03 20:00:54,0.08,0.04,49140,10210,38930,19728,0
0,,2023-06-03 20:00:55,0.69,0.28,49140,6722,42418,23216,0
0,,2023-06-03 20:00:56,1.00,0.50,49140,9816,39324,20122,0
0,,2023-06-03 20:00:58,1.00,0.50,49140,9418,39722,20520,0
0,,2023-06-03 20:00:59,1.00,0.49,49140,7570,41570,22368,0
0,,2023-06-03 20:01:00,1.00,0.48,49140,7710,41430,22228,0
0,,2023-06-03 20:01:01,0.47,0.18,49140,5684,43456,24254,0
0,,2023-06-03 20:01:02,0.06,0.00,49140,5010,44130,24928,0
0,,2023-06-03 20:01:03,0.67,0.33,49140,7066,42074,22872,0
0,,2023-06-03 20:01:04,1.00,0.50,49140,7324,41816,22614,0
0,,2023-06-03 20:01:06,1.00,0.49,49140,7324,41816,22614,0
0,,2023-06-03 20:01:07,0.12,0.01,49140,4624,44516,25314,0
0,,2023-06-03 20:01:08,1.00,0.46,49140,6874,42266,23064,0
0,,2023-06-03 20:01:09,1.00,0.50,49140,6616,42524,23322,0
0,,2023-06-03 20:01:10,1.00,0.50,49140,7936,41204,22002,0
0,,2023-06-03 20:01:11,0.11,0.00,49140,4784,44356,25154,0
0,,2023-06-03 20:01:12,1.00,0.45,49140,9604,39536,20334,0
0,,2023-06-03 20:01:14,0.94,0.45,49140,10062,39078,19876,0
0,,2023-06-03 20:01:15,1.00,0.49,49140,10874,38266,19064,0
0,,2023-06-03 20:01:16,0.10,0.00,49140,8172,40968,21766,0
0,,2023-06-03 20:01:17,1.00,0.50,49140,10036,39104,19902,0
0,,2023-06-03 20:01:18,1.00,0.50,49140,10262,38878,19676,0
0,,2023-06-03 20:01:19,1.00,0.49,49140,9524,39616,20414,0
0,,2023-06-03 20:01:20,0.11,0.00,49140,8172,40968,21766,0
0,,2023-06-03 20:01:21,1.00,0.49,49140,10262,38878,19676,0
0,,2023-06-03 20:01:23,1.00,0.49,49140,10262,38878,19676,0
0,,2023-06-03 20:01:24,1.00,0.49,49140,11324,37816,18614,0
0,,2023-06-03 20:01:25,0.11,0.00,49140,8172,40968,21766,0
0,,2023-06-03 20:01:26,1.00,0.48,49140,10262,38878,19676,0
0,,2023-06-03 20:01:27,1.00,0.50,49140,10262,38878,19676,0
0,,2023-06-03 20:01:28,1.00,0.50,49140,10874,38266,19064,0
0,,2023-06-03 20:01:29,0.51,0.24,49140,8172,40968,21766,0
0,,2023-06-03 20:01:30,1.00,0.49,49140,10262,38878,19676,0
0,,2023-06-03 20:01:31,1.00,0.50,49140,10262,38878,19676,0
0,,2023-06-03 20:01:32,1.00,0.49,49140,10874,38266,19064,0
0,,2023-06-03 20:01:33,0.25,0.06,49140,8846,40294,21092,0
0,,2023-06-03 20:01:34,1.00,0.49,49140,9748,39392,20190,0
0,,2023-06-03 20:01:36,0.99,0.49,49140,10262,38878,19676,0
0,,2023-06-03 20:01:37,0.87,0.45,49140,11998,37142,17940,0
0,,2023-06-03 20:01:38,0.11,0.00,49140,8846,40294,21092,0
0,,2023-06-03 20:01:39,1.00,0.50,49140,10262,38878,19676,0
0,,2023-06-03 20:01:40,1.00,0.50,49140,10262,38878,19676,0
0,,2023-06-03 20:01:41,1.00,0.50,49140,11998,37142,17940,0
0,,2023-06-03 20:01:42,0.54,0.25,49140,8846,40294,21092,0
0,,2023-06-03 20:01:43,1.00,0.50,49140,9330,39810,20608,0
0,,2023-06-03 20:01:44,1.00,0.50,49140,9330,39810,20608,0
0,,2023-06-03 20:01:45,1.00,0.50,49140,9974,39166,19964,0
0,,2023-06-03 20:01:46,1.00,0.50,49140,8122,41018,21816,0
0,,2023-06-03 20:01:47,1.00,0.49,49140,7736,41404,22202,0
0,,2023-06-03 20:01:48,0.53,0.21,49140,6142,42998,23796,0
0,,2023-06-03 20:01:50,0.08,0.00,49140,5544,43596,24394,0
0,,2023-06-03 20:01:51,0.80,0.40,49140,7196,41944,22742,0
0,,2023-06-03 20:01:52,1.00,0.49,49140,7196,41944,22742,0
0,,2023-06-03 20:01:53,1.00,0.50,49140,7196,41944,22742,0
0,,2023-06-03 20:01:54,0.22,0.15,49140,4972,44168,24966,0
0,,2023-06-03 20:01:55,0.84,0.42,49140,6598,42542,23340,0
0,,2023-06-03 20:01:56,1.00,0.49,49140,6598,42542,23340,0
0,,2023-06-03 20:01:58,1.00,0.50,49140,6200,42940,23738,0
0,,2023-06-03 20:01:59,0.13,0.01,49140,5182,43958,24756,0
0,,2023-06-03 20:02:00,1.00,0.49,49140,6532,42608,23406,0
0,,2023-06-03 20:02:01,1.00,0.49,49140,6534,42606,23404,0
0,,2023-06-03 20:02:02,0.11,0.04,49140,5924,43216,24014,0
0,,2023-06-03 20:02:03,0.00,0.00,49140,5374,43766,24564,0
0,,2023-06-03 20:02:04,1.00,0.49,49140,10156,38984,19782,0
0,,2023-06-03 20:02:06,1.00,0.50,49140,10356,38784,19582,0
0,,2023-06-03 20:02:07,0.06,0.05,49140,9360,39780,20578,0
0,,2023-06-03 20:02:08,0.00,0.00,49140,8342,40798,21596,0
0,,2023-06-03 20:02:09,1.00,0.49,49140,10414,38726,19524,0
0,,2023-06-03 20:02:10,1.00,0.50,49140,10414,38726,19524,0
0,,2023-06-03 20:02:11,0.05,0.00,49140,9396,39744,20542,0
0,,2023-06-03 20:02:12,1.00,0.49,49140,6302,42838,23636,0
0,,2023-06-03 20:02:14,1.00,0.50,49140,10414,38726,19524,0
0,,2023-06-03 20:02:15,1.00,0.52,49140,11398,37742,18540,0
0,,2023-06-03 20:02:16,0.11,0.00,49140,9006,40134,20932,0
0,,2023-06-03 20:02:17,1.00,0.50,49140,9218,39922,20720,0
0,,2023-06-03 20:02:18,1.00,0.49,49140,9218,39922,20720,0
0,,2023-06-03 20:02:19,0.27,0.10,49140,8608,40532,21330,0
0,,2023-06-03 20:02:20,0.09,0.00,49140,7802,41338,22136,0
0,,2023-06-03 20:02:21,1.00,0.49,49140,8556,40584,21382,0
0,,2023-06-03 20:02:22,1.00,0.50,49140,8554,40586,21384,0
0,,2023-06-03 20:02:23,0.06,0.05,49140,8542,40598,21396,0
0,,2023-06-03 20:02:24,0.00,0.00,49140,7196,41944,22742,0
0,,2023-06-03 20:02:26,1.00,0.50,49140,8296,40844,21642,0
0,,2023-06-03 20:02:27,1.00,0.49,49140,8554,40586,21384,0
0,,2023-06-03 20:02:28,0.01,0.00,49140,7936,41204,22002,0
0,,2023-06-03 20:02:29,1.00,0.50,49140,5136,44004,24802,0
0,,2023-06-03 20:02:30,1.00,0.49,49140,9604,39536,20334,0
0,,2023-06-03 20:02:31,1.00,0.49,49140,9592,39548,20346,0
0,,2023-06-03 20:02:33,1.00,0.49,49140,8590,40550,21348,0
0,,2023-06-03 20:02:34,1.00,0.50,49140,8976,40164,20962,0
0,,2023-06-03 20:02:35,0.07,0.00,49140,8106,41034,21832,0
0,,2023-06-03 20:02:36,1.00,0.51,49140,7036,42104,22902,0
0,,2023-06-03 20:02:37,1.00,0.48,49140,7090,42050,22848,0
0,,2023-06-03 20:02:38,0.08,0.04,49140,6034,43106,23904,0
0,,2023-06-03 20:02:39,0.05,0.00,49140,5512,43628,24426,0
0,,2023-06-03 20:02:40,1.00,0.49,49140,6942,42198,22996,0
0,,2023-06-03 20:02:42,1.00,0.51,49140,6812,42328,23126,0
0,,2023-06-03 20:02:43,0.11,0.00,49140,4536,44604,24344,0
0,,2023-06-03 20:02:44,1.00,0.50,49140,6058,43082,22822,0
0,,2023-06-03 20:02:45,1.00,0.50,49140,5672,43468,23208,0
0,,2023-06-03 20:02:47,0.50,0.26,49140,5618,43522,23262,0
0,,2023-06-03 20:02:48,1.00,0.50,49140,4324,44816,24556,0
0,,2023-06-03 20:02:49,1.00,0.50,49140,4848,44292,24032,0
0,,2023-06-03 20:02:50,0.24,0.08,49140,3584,45556,25296,0
0,,2023-06-03 20:02:51,1.00,0.49,49140,4802,44338,24078,0
0,,2023-06-03 20:02:52,1.00,0.50,49140,4974,44166,23906,0
0,,2023-06-03 20:02:53,0.15,0.01,49140,3582,45558,25298,0
0,,2023-06-03 20:02:55,1.00,0.44,49140,9198,39942,19682,0
0,,2023-06-03 20:02:56,0.98,0.47,49140,9630,39510,19250,0
0,,2023-06-03 20:02:57,0.11,0.00,49140,10266,38874,18614,0
0,,2023-06-03 20:02:58,1.00,0.49,49140,8282,40858,20598,0
0,,2023-06-03 20:02:59,1.00,0.49,49140,8902,40238,19978,0
0,,2023-06-03 20:03:00,0.07,0.00,49140,7672,41468,21208,0
0,,2023-06-03 20:03:01,1.00,0.49,49140,8890,40250,19990,0
0,,2023-06-03 20:03:02,1.00,0.50,49140,9494,39646,19386,0
0,,2023-06-03 20:03:04,0.13,0.01,49140,7754,41386,21126,0
0,,2023-06-03 20:03:05,1.00,0.50,49140,8624,40516,20256,0
0,,2023-06-03 20:03:06,1.00,0.49,49140,9494,39646,19386,0
0,,2023-06-03 20:03:07,0.11,0.00,49140,7754,41386,21126,0
0,,2023-06-03 20:03:08,1.00,0.50,49140,8194,40946,20686,0
0,,2023-06-03 20:03:09,1.00,0.50,49140,8798,40342,20082,0
0,,2023-06-03 20:03:10,1.00,0.50,49140,6446,42694,22434,0
0,,2023-06-03 20:03:12,0.95,0.46,49140,6832,42308,22048,0
0,,2023-06-03 20:03:13,0.03,0.00,49140,4420,44720,24460,0
0,,2023-06-03 20:03:14,0.10,0.00,49140,3746,45394,25134,0
0,,2023-06-03 20:03:15,0.20,0.02,49140,6098,43042,22782,0
0,,2023-06-03 20:03:16,1.00,0.49,49140,6098,43042,22782,0
0,,2023-06-03 20:03:17,1.00,0.49,49140,9480,39660,19400,0
0,,2023-06-03 20:03:18,0.17,0.05,49140,7628,41512,21252,0
0,,2023-06-03 20:03:19,0.08,0.00,49140,6954,42186,21926,0
0,,2023-06-03 20:03:20,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:21,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:22,0.66,0.35,49140,8466,40674,20414,0
0,,2023-06-03 20:03:23,0.11,0.00,49140,7114,42026,21766,0
0,,2023-06-03 20:03:25,1.00,0.50,49140,8978,40162,19902,0
0,,2023-06-03 20:03:26,1.00,0.49,49140,9204,39936,19676,0
0,,2023-06-03 20:03:27,1.00,0.50,49140,8466,40674,20414,0
0,,2023-06-03 20:03:28,0.16,0.05,49140,7114,42026,21766,0
0,,2023-06-03 20:03:29,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:30,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:31,1.00,0.50,49140,8466,40674,20414,0
0,,2023-06-03 20:03:32,0.24,0.06,49140,7114,42026,21766,0
0,,2023-06-03 20:03:33,1.00,0.49,49140,9204,39936,19676,0
0,,2023-06-03 20:03:34,1.00,0.49,49140,9204,39936,19676,0
0,,2023-06-03 20:03:36,1.00,0.50,49140,9816,39324,19064,0
0,,2023-06-03 20:03:37,0.24,0.06,49140,7114,42026,21766,0
0,,2023-06-03 20:03:38,1.00,0.49,49140,8914,40226,19966,0
0,,2023-06-03 20:03:39,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:40,1.00,0.50,49140,10266,38874,18614,0
0,,2023-06-03 20:03:41,0.11,0.01,49140,7114,42026,21766,0
0,,2023-06-03 20:03:42,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:44,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:45,1.00,0.50,49140,10266,38874,18614,0
0,,2023-06-03 20:03:46,0.11,0.00,49140,7114,42026,21766,0
0,,2023-06-03 20:03:47,0.99,0.49,49140,8978,40162,19902,0
0,,2023-06-03 20:03:48,0.96,0.47,49140,9204,39936,19676,0
0,,2023-06-03 20:03:49,1.00,0.50,49140,10266,38874,18614,0
0,,2023-06-03 20:03:50,0.14,0.04,49140,7114,42026,21766,0
0,,2023-06-03 20:03:51,1.00,0.49,49140,8978,40162,19902,0
0,,2023-06-03 20:03:53,1.00,0.50,49140,9204,39936,19676,0
0,,2023-06-03 20:03:54,1.00,0.50,49140,10266,38874,18614,0
0,,2023-06-03 20:03:55,0.51,0.24,49140,7114,42026,21766,0
0,,2023-06-03 20:03:56,1.00,0.49,49140,8304,40836,20576,0
0,,2023-06-03 20:03:57,1.00,0.49,49140,8304,40836,20576,0
0,,2023-06-03 20:03:58,1.00,0.50,49140,8916,40224,19964,0
0,,2023-06-03 20:03:59,1.00,0.49,49140,9532,39608,19348,0
0,,2023-06-03 20:04:00,1.00,0.49,49140,8470,40670,20410,0
0,,2023-06-03 20:04:02,1.00,0.48,49140,9370,39770,19510,0
0,,2023-06-03 20:04:03,1.00,0.50,49140,8728,40412,20152,0
0,,2023-06-03 20:04:04,0.10,0.08,49140,5614,43526,23266,0
0,,2023-06-03 20:04:05,0.00,0.00,49140,4756,44384,23266,857
0,,2023-06-03 20:04:06,0.00,0.00,49140,18172,30968,20088,857
